time,open,high,low,close,Volume,Volume MA
1780864800,61800,61865,61800,61800,13,117.8
1780865100,61845,61925,61845,61925,27,111.4
1780865400,61925,62065,61900,61950,65,109.15
1780865700,61950,62000,61900,62000,29,99.6
1780866000,61925,61925,61790,61835,16,95.75
1780866300,61835,62035,61830,61910,261,99.95
1780866600,61915,62115,61915,62115,47,97.1
1780866900,62135,62150,61980,62000,26,88
1780867200,61930,61960,61795,61960,73,85.6
1780867500,61875,62050,61875,62050,9,81.5
1780867800,61910,62050,61910,62050,13,72.3
1780868100,61950,61950,61900,61950,4,68.3
1780868400,61950,61975,61785,61805,20,66
1780868700,61825,61900,61825,61855,53,54
1780869000,61870,61870,61775,61795,26,44.95
1780869300,61810,61915,61805,61815,90,47.5
1780869600,61970,62035,61855,61955,294,56.75
1780869900,61955,62035,61890,62010,163,63.45
1780870200,62025,63890,62025,63720,3745,249.7
1780870500,63790,64365,63315,63315,4841,490.75
1780870800,63300,63400,63030,63075,1334,556.8
1780871100,63055,63230,62995,63090,306,570.75
1780871400,63125,63190,62880,63160,584,596.7
1780871700,63155,63515,63110,63170,1023,646.4
1780872000,63170,63320,63130,63275,503,670.75
1780872300,63275,63430,63220,63290,426,679
1780872600,63275,63305,63125,63125,189,686.1
1780872900,63170,63170,62925,62930,423,705.95
1780873200,62930,63170,62910,62960,324,718.5
1780873500,62995,63015,62935,62950,549,745.5
1780873800,62945,63130,62945,63130,115,750.6
1780874100,63110,63155,62910,63000,216,761.2
1780874400,62980,63135,62980,63085,165,768.45
1780874700,63085,63425,63085,63405,506,791.1
1780875000,63400,63490,63335,63355,415,810.55
1780875300,63380,63395,63270,63310,71,809.6
1780875600,63360,63455,63325,63435,91,799.45
1780875900,63425,63620,63340,63355,512,816.9
1780876200,63370,63400,63220,63315,536,656.45
1780876500,63290,63510,63290,63500,147,421.75
1780876800,63480,63500,63345,63445,322,371.15
1780877100,63420,63475,63320,63420,389,375.3
1780877400,63395,63420,63300,63405,175,354.85
1780877700,63395,63435,63280,63345,298,318.6
1780878000,63325,63465,63315,63430,239,305.4
1780878300,63420,63705,63420,63665,424,305.3
1780878600,63655,63790,63530,63560,594,325.55
1780878900,63550,63990,63550,63990,822,345.5
1780879200,63960,64035,63775,63830,585,358.55
1780879500,63825,63875,63670,63875,271,344.65
1780879800,63850,63935,63775,63795,264,352.1
1780880100,63810,63825,63670,63755,211,351.85
1780880400,63780,63780,63480,63480,365,361.85
1780880700,63475,63500,63410,63415,220,347.55
1780881000,63385,63390,63155,63170,739,363.75
1780881300,63150,63275,63035,63170,961,408.25
1780881600,63175,63230,62970,62980,336,420.5
1780881900,62995,63125,62855,62935,1045,447.15
1780882200,62910,63165,62800,63140,488,444.75
1780882500,63110,63205,63065,63150,274,451.1
1780882800,63165,63250,63100,63250,151,442.55
1780883100,63230,63310,63185,63185,227,434.45
1780883400,63150,63290,63090,63160,258,438.6
1780883700,63195,63370,63195,63335,59,426.65
1780884000,63345,63405,63210,63210,99,419.65
1780884300,63195,63225,63120,63120,79,402.4
1780884600,63165,63285,63130,63260,164,380.9
1780884900,63245,63245,63065,63080,121,345.85
1780885200,63105,63290,63095,63275,49,319.05
1780885500,63320,63345,63135,63245,145,312.75
1780885800,63245,63330,63090,63120,176,308.35
1780886100,63095,63270,63025,63200,118,303.7
1780886400,63195,63210,63135,63195,129,291.9
1780886700,63175,63205,63050,63185,234,292.6
1780887000,63230,63265,63200,63210,96,260.45
1780887300,63220,63260,63190,63240,36,214.2
1780887600,63240,63260,63125,63150,37,199.25
1780887900,63140,63365,63095,63360,73,150.65
1780888200,63370,63585,63370,63425,263,139.4
1780888500,63440,63445,63315,63345,27,127.05
1780888800,63330,63485,63290,63380,138,126.4
1780889100,63390,63390,63265,63265,58,117.95
1780889400,63260,63350,63260,63315,54,107.75
1780889700,63325,63325,63170,63205,74,108.5
1780890000,63215,63330,63200,63260,309,119
1780890300,63250,63285,63200,63210,68,118.45
1780890600,63210,63265,63190,63250,42,112.35
1780890900,63235,63280,63200,63200,15,107.05
1780891200,63250,63280,63055,63075,62,107.7
1780891500,63050,63065,62890,63060,148,107.85
1780891800,63085,63110,63030,63110,23,100.2
1780892100,63100,63125,63005,63015,33,95.95
1780892400,63015,63055,62940,62990,36,91.3
1780892700,63020,63080,63020,63060,26,80.9
1780893000,63035,63095,62895,62930,56,78.9
1780893300,62935,62935,62850,62880,60,80.1
1780893600,62900,62910,62755,62785,219,89.2
1780893900,62805,62955,62800,62940,57,88.4
1780894200,62950,63005,62870,62905,63,78.4
1780894500,62885,62960,62785,62790,195,86.8
1780894800,62795,62935,62795,62870,63,83.05
1780895100,62835,62835,62650,62750,153,87.8
1780895400,62800,62850,62645,62670,131,91.65
1780895700,62700,62785,62600,62745,40,89.95
1780896000,62770,62795,62720,62720,54,77.2
1780896300,62705,62855,62695,62815,88,78.2
1780896600,62790,62795,62715,62725,55,78.85
1780896900,62650,62660,62560,62620,96,82.9
1780897200,62615,62630,62495,62570,273,93.45
1780897500,62580,62690,62545,62655,197,95.9
1780897800,62660,62840,62660,62840,200,104.75
1780898100,62840,62875,62795,62850,65,106.35
1780898400,62855,63075,62850,63000,200,114.55
1780898700,62985,63065,62940,63065,61,116.3
1780899000,63070,63095,63005,63080,89,117.95
1780899300,63065,63300,63000,63230,392,134.55
1780899600,63200,63245,63105,63110,151,131.15
1780899900,63140,63245,63140,63240,43,130.45
1780900200,63190,63245,63165,63205,94,132
1780900500,63160,63195,63035,63080,157,130.1
1780900800,63070,63165,63050,63160,64,130.15
1780901100,63180,63190,63080,63110,31,124.05
1780901400,63110,63150,63065,63130,57,120.35
1780901700,63115,63120,63080,63115,18,119.25
1780902000,63095,63155,63015,63015,234,128.25
1780902300,63000,63090,62955,63075,33,125.5
1780902600,63070,63310,63070,63235,94,127.45
1780902900,63230,63295,63110,63230,144,129.85
1780903200,63265,63365,63260,63340,65,119.45
1780903500,63340,63405,63290,63325,260,122.6
1780903800,63325,63405,63310,63325,90,117.1
1780904100,63350,63425,63300,63425,140,120.85
1780904400,63410,63410,63205,63245,77,114.7
1780904700,63225,63495,63210,63480,133,118.3
1780905000,63480,63485,63380,63390,221,124.9
1780905300,63395,63480,63360,63365,157,113.15
1780905600,63355,63355,63170,63260,153,113.25
1780905900,63315,63355,63220,63345,91,115.65
1780906200,63235,63310,63235,63310,76,114.75
1780906500,63310,63345,63170,63275,75,110.65
1780906800,63240,63250,63100,63190,101,112.5
1780907100,63180,63255,63165,63230,97,115.8
1780907400,63230,63340,63165,63330,43,115.1
1780907700,63255,63315,63255,63295,26,115.5
1780908000,63265,63300,63250,63290,13,104.45
1780908300,63295,63295,63195,63240,18,103.7
1780908600,63235,63235,63160,63185,25,100.25
1780908900,63200,63290,63190,63290,38,94.95
1780909200,63280,63405,63250,63395,38,93.6
1780909500,63370,63440,63325,63325,77,84.45
1780909800,63260,63460,63255,63455,30,81.45
1780910100,63450,63710,63415,63590,192,84.05
1780910400,63620,63695,63510,63525,179,89.15
1780910700,63530,63555,63495,63520,56,85.3
1780911000,63480,63485,63305,63305,53,76.9
1780911300,63300,63560,63270,63405,578,97.95
1780911600,63395,63475,63325,63475,62,93.4
1780911900,63460,63580,63445,63555,67,92.2
1780912200,63585,63590,63525,63545,62,91.5
1780912500,63575,63620,63550,63620,51,90.3
1780912800,63610,63670,63490,63525,202,95.35
1780913100,63570,63595,63495,63505,58,93.4
1780913400,63500,63530,63450,63475,255,104
1780913700,63495,63495,63375,63375,49,105.15
1780914000,63350,63390,63250,63285,108,109.9
1780914300,63300,63300,63200,63250,53,111.65
1780914600,63240,63535,63230,63425,372,129
1780914900,63395,63405,63330,63335,46,129.4
1780915200,63315,63365,63280,63310,47,129.85
1780915500,63330,63330,63195,63250,37,127.85
1780915800,63235,63275,63190,63240,256,139.15
1780916100,63245,63260,63180,63260,36,131.35
1780916400,63225,63245,63150,63170,56,125.2
1780916700,63205,63355,63195,63325,218,133.3
1780917000,63335,63575,63330,63570,438,152.55
1780917300,63565,63685,63475,63685,502,148.75
1780917600,63690,63810,63610,63700,383,164.8
1780917900,63700,63800,63700,63730,409,181.9
1780918200,63785,63795,63660,63730,253,191.45
1780918500,63710,64015,63710,63890,1015,239.65
1780918800,63870,63915,63755,63775,153,237.2
1780919100,63770,63810,63600,63605,113,239.95
1780919400,63680,63695,63565,63595,132,233.8
1780919700,63570,63640,63530,63580,327,247.7
1780920000,63595,63815,62985,62985,2593,371.95
1780920300,62990,63200,62885,63145,1168,427.7
1780920600,63150,63200,62810,62815,430,430.6
1780920900,62840,63095,62840,62965,329,444.75
1780921200,62985,63100,62945,63095,403,462.55
1780921500,63075,63230,63075,63185,251,473.25
1780921800,63240,63380,63205,63305,238,472.35
1780922100,63325,63595,63320,63515,668,503.95
1780922400,63545,63790,63495,63750,635,532.9
1780922700,63755,63765,63645,63685,179,530.95
1780923000,63665,63740,63605,63690,248,521.45
1780923300,63720,64075,63705,64000,913,542
1780923600,63990,64020,63815,63850,586,552.15
1780923900,63860,64030,63815,63960,431,553.25
1780924200,63975,64085,63895,63905,467,563.95
1780924500,63915,63955,63780,63870,260,526.2
1780924800,63875,64045,63840,63840,689,553
1780925100,63840,63855,63665,63690,478,571.25
1780925400,63685,63790,63435,63570,1806,654.95
1780925700,63560,63880,63540,63555,1104,693.8
1780926000,63555,63705,63550,63570,455,586.9
1780926300,63585,63815,63510,63690,378,547.4
1780926600,63695,64005,63635,63825,630,557.4
1780926900,63820,63955,63795,63885,461,564
1780927200,63905,63985,63695,63760,288,558.25
1780927500,63750,63990,63715,63965,334,562.4
1780927800,63940,64055,63870,64020,213,561.15
1780928100,64005,64005,63730,63925,927,574.1
1780928400,63925,64045,63875,63915,390,561.85
1780928700,63930,64005,63795,63910,398,572.8
1780929000,63890,64090,63885,64040,292,575
1780929300,64010,64055,63910,63955,763,567.5
1780929600,63960,64065,63905,64040,328,554.6
1780929900,64035,64120,63980,63980,557,560.9
1780930200,64005,64090,63940,64010,296,552.35
1780930500,64010,64240,64000,64095,432,560.95
1780930800,64120,64260,64075,64085,753,564.15
1780931100,64055,64220,64015,64200,167,548.6
1780931400,64220,64375,64170,64330,426,479.6
1780931700,64345,64355,64065,64305,684,458.6
1780932000,64300,64370,64195,64285,285,450.1
1780932300,64265,64265,64105,64120,202,441.3
1780932600,64130,64130,63965,63975,685,444.05
1780932900,63960,64090,63900,63975,365,439.25
1780933200,64000,64000,63910,63975,259,437.8
1780933500,63980,63990,63900,63915,161,429.15
1780933800,63975,64155,63935,64010,349,435.95
1780934100,63995,63995,63800,63885,120,395.6
1780934400,63875,63980,63765,63965,239,388.05
1780934700,63985,64040,63920,63945,182,377.25
1780935000,63910,64005,63895,63915,54,365.35
1780935300,63920,64090,63920,64040,136,334
1780935600,64065,64165,64000,64155,249,330.05
1780935900,64140,64155,63970,63970,119,308.15
1780936200,63975,63990,63765,63765,162,301.45
1780936500,63770,63805,63680,63795,325,296.1
1780936800,63810,63875,63750,63770,83,262.6
1780937100,63800,63805,63660,63705,429,275.7
1780937400,63720,63730,63640,63650,96,259.2
1780937700,63635,63650,63555,63605,124,231.2
1780938000,63660,63665,63385,63560,500,241.95
1780938300,63560,63675,63540,63540,97,236.7
1780938600,63565,63575,63405,63465,482,226.55
1780938900,63470,63590,63460,63555,173,216.95
1780939200,63590,63655,63575,63645,136,210.8
1780939500,63655,63785,63650,63765,379,221.7
1780939800,63730,63750,63500,63525,408,224.65
1780940100,63500,63545,63440,63515,45,220.9
1780940400,63530,63530,63375,63490,103,214.1
1780940700,63515,63590,63485,63580,57,207.85
1780941000,63595,63630,63570,63620,39,207.1
1780941300,63605,63665,63555,63660,68,203.7
1780941600,63680,63760,63675,63715,88,195.65
1780941900,63705,63765,63625,63730,100,194.7
1780942200,63750,63760,63625,63700,158,194.5
1780942500,63725,63735,63635,63685,79,182.2
1780942800,63680,63720,63660,63670,75,181.8
1780943100,63700,63780,63670,63760,74,164.05
1780943400,63760,63815,63620,63625,131,165.8
1780943700,63640,63660,63545,63555,119,165.55
1780944000,63550,63640,63540,63605,70,144.05
1780944300,63590,63600,63460,63475,246,151.5
1780944600,63480,63560,63420,63500,126,133.7
1780944900,63510,63630,63485,63570,99,130
1780945200,63560,63670,63550,63635,38,125.1
1780945500,63650,63655,63520,63520,50,108.65
1780945800,63510,63625,63495,63535,35,90
1780946100,63525,63570,63465,63565,79,91.7
1780946400,63590,63685,63540,63540,154,94.25
1780946700,63570,63670,63530,63645,88,95.8
1780947000,63655,63710,63595,63675,183,103
1780947300,63670,63670,63580,63580,63,102.75
1780947600,63580,63645,63550,63605,62,101.45
1780947900,63600,63655,63565,63640,56,99.25
1780948200,63640,63695,63495,63505,843,133.5
1780948500,63515,63575,63445,63475,1402,199.65
1780948800,63480,63550,63465,63485,267,209.25
1780949100,63495,63545,63415,63430,405,225.8
1780949400,63445,63490,63310,63370,531,245.8
1780949700,63375,63385,63245,63365,178,248.75
1780950000,63335,63430,63305,63370,322,261.35
1780950300,63390,63410,63270,63295,566,277.35
1780950600,63295,63395,63275,63370,331,287.6
1780950900,63365,63460,63360,63460,54,285.35
1780951200,63460,63520,63440,63510,137,290.3
1780951500,63505,63530,63465,63530,104,293
1780951800,63530,63530,63500,63505,57,294.1
1780952100,63530,63595,63530,63595,141,297.2
1780952400,63780,64125,63780,64005,12,290.1
1780952700,63770,63870,63770,63860,15,286.45
1780953000,63795,63915,63770,63890,31,278.85
1780953300,63900,63900,63695,63695,6,276
1780953600,63760,63875,63745,63875,7,273.25
1780953900,63915,63915,63915,63915,1,270.5
1780954200,63885,63885,63800,63820,9,228.8
1780954500,63870,63870,63800,63800,2,158.8
1780954800,63930,63950,63875,63875,3,145.6
1780955100,63905,63940,63840,63940,25,126.6
1780955400,63890,63890,63865,63865,3,100.2
1780955700,63895,63900,63835,63875,15,92.05
1780956000,63865,63865,63610,63670,198,85.85
1780956300,63650,63690,63535,63535,181,66.6
1780956600,63560,63570,63380,63395,114,55.75
1780956900,63405,63450,63320,63375,147,60.4
1780957200,63425,63585,63415,63485,119,59.5
1780957500,63475,63505,63410,63490,90,58.8
1780957800,63485,63505,63345,63405,57,58.8
1780958100,63405,63485,63400,63430,86,56.05
1780958400,63420,63420,63385,63395,22,56.55
1780958700,63405,63435,63330,63430,94,60.5
1780959000,63425,63445,63410,63430,35,60.7
1780959300,63435,63575,63435,63540,66,63.7
1780959600,63555,63615,63510,63535,95,68.1
1780959900,63535,63680,63525,63655,72,71.65
1780960200,63590,63700,63585,63685,37,73.05
1780960500,63695,63710,63160,63220,390,92.45
1780960800,63230,63315,63175,63280,232,103.9
1780961100,63255,63280,63190,63240,43,104.8
1780961400,63225,63245,63105,63175,197,114.5
1780961700,63175,63280,63165,63200,95,118.5
1780962000,63185,63285,63185,63235,40,110.6
1780962300,63190,63190,63065,63105,69,105
1780962600,63115,63165,63095,63125,59,102.25
1780962900,63115,63200,63115,63175,120,100.9
1780963200,63170,63240,63085,63105,152,102.55
1780963500,63115,63220,63090,63115,98,102.95
1780963800,63115,63160,63055,63075,224,111.3
1780964100,63075,63255,63055,63090,186,116.3
1780964400,63070,63130,62960,62975,148,122.6
1780964700,62935,63035,62805,62815,1053,170.55
1780965000,62860,62870,62650,62830,770,207.3
1780965300,62805,62825,62650,62730,189,213.45
1780965600,62715,62860,62715,62805,213,219.35
1780965900,62745,62745,62500,62545,629,247.2
1780966200,62525,62680,62505,62660,338,262.25
1780966500,62650,62725,62570,62660,573,271.4
1780966800,62650,62810,62650,62725,249,272.25
1780967100,62715,62805,62620,62715,264,283.3
1780967400,62750,62790,62710,62735,181,282.5
1780967700,62705,62815,62685,62725,82,281.85
1780968000,62755,62980,62735,62890,344,297.05
1780968300,62885,62965,62840,62930,221,304.65
1780968600,62870,62970,62855,62970,95,306.45
1780968900,62970,62970,62800,62885,86,304.75
1780969200,62910,62910,62755,62805,40,299.15
1780969500,62835,62970,62835,62895,82,298.35
1780969800,62855,62900,62815,62885,36,288.95
1780970100,62850,62905,62850,62880,100,284.65
1780970400,62865,62970,62855,62915,77,281.1
1780970700,62910,62945,62830,62915,79,232.4
1780971000,62945,62945,62830,62830,31,195.45
1780971300,62815,62815,62675,62690,55,188.75
1780971600,62685,62815,62655,62815,82,182.2
1780971900,62815,62870,62705,62860,64,153.95
1780972200,62865,62935,62825,62825,57,139.9
1780972500,62750,62750,62620,62685,122,117.35
1780972800,62705,62770,62695,62725,137,111.75
1780973100,62780,62855,62780,62830,11,99.1
1780973400,62775,62905,62710,62880,73,93.7
1780973700,62880,62950,62880,62945,86,93.9
1780974000,62970,63040,62890,62955,165,84.95
1780974300,62955,62985,62900,62900,146,81.2
1780974600,62900,63020,62900,63015,41,78.5
1780974900,63025,63075,62995,62995,166,82.5
1780975200,62980,63015,62860,62870,133,87.15
1780975500,62875,62925,62865,62890,72,86.65
1780975800,62930,62930,62805,62810,29,86.3
1780976100,62810,62860,62780,62825,56,84.1
1780976400,62850,62930,62835,62930,100,85.25
1780976700,62915,62935,62860,62935,129,87.75
1780977000,62925,62925,62840,62845,91,90.75
1780977300,62850,62990,62850,62960,52,90.6
1780977600,62950,62990,62850,62850,32,88.1
1780977900,62855,63005,62820,63005,231,96.45
1780978200,63045,63070,62990,62990,118,99.5
1780978500,62965,62985,62960,62960,5,93.65
1780978800,62925,62985,62920,62925,31,88.35
1780979100,62940,62940,62880,62880,101,92.85
1780979400,62910,63305,62855,63280,1035,140.95
1780979700,63305,63455,63255,63425,409,157.1
1780980000,63425,63495,63280,63335,247,161.2
1780980300,63335,63510,63295,63495,161,161.95
1780980600,63455,63490,63315,63355,340,176.9
1780980900,63375,63395,63310,63310,123,174.75
1780981200,63305,63375,63245,63345,168,176.5
1780981500,63340,63365,63185,63205,124,179.1
1780981800,63200,63320,63195,63315,53,180.3
1780982100,63415,63435,63390,63400,41,179.55
1780982400,63390,63420,63360,63405,27,175.9
1780982700,63415,63415,63375,63380,66,172.75
1780983000,63390,63610,63390,63610,75,171.95
1780983300,63585,63600,63480,63520,133,176
1780983600,63480,63495,63435,63435,35,176.15
1780983900,63475,63525,63450,63505,75,168.35
1780984200,63485,63510,63415,63425,80,166.45
1780984500,63400,63430,63390,63430,60,169.2
1780984800,63430,63450,63350,63445,90,172.15
1780985100,63420,63505,63390,63395,159,175.05
1780985400,63405,63480,63405,63440,152,130.9
1780985700,63445,63510,63410,63500,23,111.6
1780986000,63500,63590,63490,63490,68,102.65
1780986300,63495,63525,63485,63490,49,97.05
1780986600,63510,63540,63440,63440,82,84.15
1780986900,63460,63495,63445,63485,87,82.35
1780987200,63470,63470,63390,63415,28,75.35
1780987500,63485,63500,63395,63405,193,78.8
1780987800,63385,63385,63295,63340,122,82.25
1780988100,63355,63370,63350,63355,20,81.2
1780988400,63400,63490,63385,63460,66,83.15
1780988700,63470,63550,63415,63530,37,81.7
1780989000,63530,63540,63375,63380,36,79.75
